pair;timeframe;strategy;thresholdOpen;thresholdClose;followTrend;name;positions;profit;drawdown;long;winratio;positivedaysratio;meanloss;meanwin;meantrade;stddeviationwin;stddeviationloss;stddeviation;meanholdtime;stringCodedParams;stringCodedPositions;stringCodedResult;
CHFJPY;1200;SSIStrategy_V0;0,07;0,44;True;SSIStrategy_V0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;pair:CHFJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,07|thresholdClose:0,44|followTrend:True|name:SSIStrategy_V0;;positions:0|profit:0|drawdown:0|long:NaN|winratio:NaN|positivedaysratio:NaN|meanloss:NaN|meanwin:NaN|meantrade:NaN|stddeviationwin:NaN|stddeviationloss:NaN|stddeviation:NaN;
AUDCAD;1200;SSIStrategy_V0;0,41;0,42;False;SSIStrategy_V0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;pair:AUDCAD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,41|thresholdClose:0,42|followTrend:False|name:SSIStrategy_V0;;positions:0|profit:0|drawdown:0|long:NaN|winratio:NaN|positivedaysratio:NaN|meanloss:NaN|meanwin:NaN|meantrade:NaN|stddeviationwin:NaN|stddeviationloss:NaN|stddeviation:NaN;
GBPJPY;1200;SSIStrategy_V0;0,47;0,41;True;SSIStrategy_V0;2;1,83000000000001;-0,340000000000003;0;0,5;0,5;-0,340000000000003;2,17000000000002;0,915000000000006;0;0;1,25500000000001;31887;pair:GBPJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,47|thresholdClose:0,41|followTrend:True|name:SSIStrategy_V0;S:1445381167750:184,99:1446831247750:185,33|S:1447324707750:186,71:1449701157750:184,54|;positions:2|profit:1,83000000000001|drawdown:-0,340000000000003|long:0|winratio:0,5|positivedaysratio:0,5|meanloss:-0,340000000000003|meanwin:2,17000000000002|meantrade:0,915000000000006|stddeviationwin:0|stddeviationloss:0|stddeviation:1,25500000000001|meanholdtime:31887;
EURUSD;1200;SSIStrategy_V0;0,27;0,37;False;SSIStrategy_V0;22;0,0246000000000002;-0,00839999999999974;0,954545454545455;0,0454545454545455;0,5;-0,000839999999999974;0,0329999999999999;0,00223636363636365;0;0,00196784145702847;0,00990759788585346;3933;pair:EURUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,27|thresholdClose:0,37|followTrend:False|name:SSIStrategy_V0;L:1445548187750:1,111:1445555987750:1,1101|L:1445555997750:1,1102:1445555997750:1,1101|L:1445556007750:1,1102:1445556007750:1,1102|L:1445556017750:1,11:1445556017750:1,11|L:1445556027750:1,1101:1445556027750:1,11|L:1445556037750:1,1101:1445556037750:1,11|L:1445556047750:1,1101:1445556047750:1,11|L:1445556057750:1,1101:1445556057750:1,11|L:1445556067750:1,1101:1445556067750:1,11|L:1445556077750:1,11:1445556077750:1,11|L:1445556087750:1,11:1445556087750:1,11|L:1445556097750:1,11:1445556097750:1,11|L:1445556107750:1,11:1445556107750:1,11|L:1445556117750:1,1099:1445556117750:1,1099|L:1445556127750:1,1098:1445556127750:1,1098|L:1445556137750:1,1097:1445556137750:1,1097|L:1445556147750:1,1095:1445556147750:1,1094|L:1445556157750:1,1095:1445556157750:1,1094|L:1445556167750:1,1094:1445556167750:1,1094|L:1445556177750:1,1093:1445556177750:1,1093|L:1445556187750:1,1093:1446420047750:1,1026|S:1445381177750:1,1351:1449701157750:1,1021|;positions:22|profit:0,0246000000000002|drawdown:-0,00839999999999974|long:0,954545454545455|winratio:0,0454545454545455|positivedaysratio:0,5|meanloss:-0,000839999999999974|meanwin:0,0329999999999999|meantrade:0,00223636363636365|stddeviationwin:0|stddeviationloss:0,00196784145702847|stddeviation:0,00990759788585346|meanholdtime:3933;
EURUSD;1200;SSIStrategy_V0;0,34;0,01;True;SSIStrategy_V0;8;0,00330000000000008;-0,0352000000000001;0,875;0,25;0,333333333333333;-0,0067;0,02175;0,00041250000000001;0,0167500000000002;0,00706611633077183;0,0161043811973637;4302;pair:EURUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,34|thresholdClose:0,01|followTrend:True|name:SSIStrategy_V0;L:1445389147750:1,1363:1445525987750:1,1162|S:1445555727750:1,1102:1445569657750:1,1115|L:1446122087750:1,0965:1446502147750:1,1015|L:1447211647750:1,0754:1447226957750:1,0747|L:1447282557750:1,0759:1447317587750:1,0714|L:1447361847750:1,0813:1447630437750:1,0695|L:1447888057750:1,0664:1448404037750:1,0646|L:1449001777750:1,0635:1449701157750:1,102|;positions:8|profit:0,00330000000000008|drawdown:-0,0352000000000001|long:0,875|winratio:0,25|positivedaysratio:0,333333333333333|meanloss:-0,0067|meanwin:0,02175|meantrade:0,00041250000000001|stddeviationwin:0,0167500000000002|stddeviationloss:0,00706611633077183|stddeviation:0,0161043811973637|meanholdtime:4302;
USDCAD;1200;SSIStrategy_V0;0,17;0,48;True;SSIStrategy_V0;7557;-0,557999999999997;-0,557999999999997;0,999867672356755;0,000793965859468043;0,333333333333333;-0,000121526337619245;0,00466666666666667;-0,000115575807787903;0,0101221978289742;0,000818670251153306;0,000908391868590269;17;pair:USDCAD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,17|thresholdClose:0,48|followTrend:True|name:SSIStrategy_V0;More than 1000;positions:7557|profit:-0,557999999999997|drawdown:-0,557999999999997|long:0,999867672356755|winratio:0,000793965859468043|positivedaysratio:0,333333333333333|meanloss:-0,000121526337619245|meanwin:0,00466666666666667|meantrade:-0,000115575807787903|stddeviationwin:0,0101221978289742|stddeviationloss:0,000818670251153306|stddeviation:0,000908391868590269|meanholdtime:17;
EURGBP;1200;SSIStrategy_V0;0,14;0,35;False;SSIStrategy_V0;9137;-0,46520000000001;-0,47870000000001;0,999890554886724;0,00175112181241108;0,222222222222222;-0,000106469580119968;0,0019875;-9,93168232280125E-05;0,00491730045350091;0,000243301264458615;0,000395620186204325;12;pair:EURGBP|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,14|thresholdClose:0,35|followTrend:False|name:SSIStrategy_V0;More than 1000;positions:9137|profit:-0,46520000000001|drawdown:-0,47870000000001|long:0,999890554886724|winratio:0,00175112181241108|positivedaysratio:0,222222222222222|meanloss:-0,000106469580119968|meanwin:0,0019875|meantrade:-9,93168232280125E-05|stddeviationwin:0,00491730045350091|stddeviationloss:0,000243301264458615|stddeviation:0,000395620186204325|meanholdtime:12;
USDJPY;1200;SSIStrategy_V0;0,22;0,33;True;SSIStrategy_V0;1;-0,950000000000003;-0,950000000000003;0;0;0;-0,950000000000003;NaN;-0,950000000000003;NaN;0;0;69405;pair:USDJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,22|thresholdClose:0,33|followTrend:True|name:SSIStrategy_V0;S:1445536827750:120,61:1449701157750:121,56|;positions:1|profit:-0,950000000000003|drawdown:-0,950000000000003|long:0|winratio:0|positivedaysratio:0|meanloss:-0,950000000000003|meanwin:NaN|meantrade:-0,950000000000003|stddeviationwin:NaN|stddeviationloss:0|stddeviation:0|meanholdtime:69405;
CHFJPY;1200;SSIStrategy_V0;0,48;0,24;False;SSIStrategy_V0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;pair:CHFJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,48|thresholdClose:0,24|followTrend:False|name:SSIStrategy_V0;;positions:0|profit:0|drawdown:0|long:NaN|winratio:NaN|positivedaysratio:NaN|meanloss:NaN|meanwin:NaN|meantrade:NaN|stddeviationwin:NaN|stddeviationloss:NaN|stddeviation:NaN;
CHFJPY;1200;SSIStrategy_V0;0,46;0,35;True;SSIStrategy_V0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;pair:CHFJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,46|thresholdClose:0,35|followTrend:True|name:SSIStrategy_V0;;positions:0|profit:0|drawdown:0|long:NaN|winratio:NaN|positivedaysratio:NaN|meanloss:NaN|meanwin:NaN|meantrade:NaN|stddeviationwin:NaN|stddeviationloss:NaN|stddeviation:NaN;
EURCHF;1200;SSIStrategy_V0;0,46;0;False;SSIStrategy_V0;3;-0,00990000000000002;-0,00990000000000002;0;0,333333333333333;0,5;-0,00609999999999999;0,00229999999999997;-0,00330000000000001;0;0,00560000000000005;0,00604869131851402;10324;pair:EURCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,46|thresholdClose:0|followTrend:False|name:SSIStrategy_V0;S:1447046697750:1,0811:1447106267750:1,0788|S:1447192077750:1,0791:1447802267750:1,0796|S:1447814697750:1,0805:1449003427750:1,0922|;positions:3|profit:-0,00990000000000002|drawdown:-0,00990000000000002|long:0|winratio:0,333333333333333|positivedaysratio:0,5|meanloss:-0,00609999999999999|meanwin:0,00229999999999997|meantrade:-0,00330000000000001|stddeviationwin:0|stddeviationloss:0,00560000000000005|stddeviation:0,00604869131851402|meanholdtime:10324;
GBPJPY;1200;SSIStrategy_V0;0,48;0,01;False;SSIStrategy_V0;4;0,669999999999987;0;1;0,75;1;-0,0900000000000034;0,25333333333333;0,167499999999997;0,14522013940527;0;0,194727373525136;509;pair:GBPJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,48|thresholdClose:0,01|followTrend:False|name:SSIStrategy_V0;L:1446452057750:185,93:1446485167750:186,26|L:1446535377750:186,22:1446559357750:186,13|L:1446562067750:186,24:1446573287750:186,62|L:1447324777750:186,72:1447378637750:186,77|;positions:4|profit:0,669999999999987|drawdown:0|long:1|winratio:0,75|positivedaysratio:1|meanloss:-0,0900000000000034|meanwin:0,25333333333333|meantrade:0,167499999999997|stddeviationwin:0,14522013940527|stddeviationloss:0|stddeviation:0,194727373525136|meanholdtime:509;
GBPUSD;1200;SSIStrategy_V0;0,46;0,04;False;SSIStrategy_V0;5;0,00369999999999959;-0,0163000000000002;0,2;0,6;0,6;-0,00990000000000013;0,00783333333333328;0,000739999999999918;0,00336386021641134;0,00640000000000007;0,00993208940757184;2845;pair:GBPUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,46|thresholdClose:0,04|followTrend:False|name:SSIStrategy_V0;L:1446754507750:1,5212:1446842097750:1,5049|S:1447293627750:1,5239:1447315307750:1,5204|S:1447877947750:1,524:1447914997750:1,5275|S:1448350587750:1,5145:1448382117750:1,5062|S:1448392257750:1,5087:1449068117750:1,497|;positions:5|profit:0,00369999999999959|drawdown:-0,0163000000000002|long:0,2|winratio:0,6|positivedaysratio:0,6|meanloss:-0,00990000000000013|meanwin:0,00783333333333328|meantrade:0,000739999999999918|stddeviationwin:0,00336386021641134|stddeviationloss:0,00640000000000007|stddeviation:0,00993208940757184|meanholdtime:2845;
EURUSD;1200;SSIStrategy_V0;0,29;0,16;False;SSIStrategy_V0;4;0,0129999999999999;0;0,25;0,5;0,5;-0,0171;0,0236;0,00324999999999998;0,000300000000000078;0,0129;0,022301849699072;16333;pair:EURUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,29|thresholdClose:0,16|followTrend:False|name:SSIStrategy_V0;S:1445381177750:1,1351:1445543617750:1,1112|L:1445549917750:1,1092:1445873077750:1,105|S:1446110497750:1,0956:1447023917750:1,0723|S:1447180067750:1,0721:1449701157750:1,1021|;positions:4|profit:0,0129999999999999|drawdown:0|long:0,25|winratio:0,5|positivedaysratio:0,5|meanloss:-0,0171|meanwin:0,0236|meantrade:0,00324999999999998|stddeviationwin:0,000300000000000078|stddeviationloss:0,0129|stddeviation:0,022301849699072|meanholdtime:16333;
EURUSD;1200;SSIStrategy_V0;0,37;0,33;True;SSIStrategy_V0;3;-0,0138999999999998;-0,0261;0,666666666666667;0,333333333333333;0,333333333333333;-0,0134;0,0129000000000001;-0,00463333333333327;0;0,0127;0,0161627830386836;22236;pair:EURUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,37|thresholdClose:0,33|followTrend:True|name:SSIStrategy_V0;L:1445389207750:1,1364:1445552567750:1,1103|S:1445555987750:1,1101:1446114147750:1,0972|L:1446420047750:1,1027:1449701157750:1,102|;positions:3|profit:-0,0138999999999998|drawdown:-0,0261|long:0,666666666666667|winratio:0,333333333333333|positivedaysratio:0,333333333333333|meanloss:-0,0134|meanwin:0,0129000000000001|meantrade:-0,00463333333333327|stddeviationwin:0|stddeviationloss:0,0127|stddeviation:0,0161627830386836|meanholdtime:22236;
USDCAD;1200;SSIStrategy_V0;0,1;0,31;False;SSIStrategy_V0;2413;-0,174;-0,174;0,999585578118525;0,00455864069622876;0,25;-0,00016928622927181;0,00552727272727274;-0,000124463519313305;0,00816935414261357;0,00157758990282337;0,00180212546336878;52;pair:USDCAD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,1|thresholdClose:0,31|followTrend:False|name:SSIStrategy_V0;More than 1000;positions:2413|profit:-0,174|drawdown:-0,174|long:0,999585578118525|winratio:0,00455864069622876|positivedaysratio:0,25|meanloss:-0,00016928622927181|meanwin:0,00552727272727274|meantrade:-0,000124463519313305|stddeviationwin:0,00816935414261357|stddeviationloss:0,00157758990282337|stddeviation:0,00180212546336878|meanholdtime:52;
AUDCAD;1200;SSIStrategy_V0;0,34;0,32;True;SSIStrategy_V0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;pair:AUDCAD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,34|thresholdClose:0,32|followTrend:True|name:SSIStrategy_V0;;positions:0|profit:0|drawdown:0|long:NaN|winratio:NaN|positivedaysratio:NaN|meanloss:NaN|meanwin:NaN|meantrade:NaN|stddeviationwin:NaN|stddeviationloss:NaN|stddeviation:NaN;
USDCHF;1200;SSIStrategy_V0;0,45;0,09;False;SSIStrategy_V0;2;-0,0215000000000001;-0,0215000000000001;1;0;0;-0,01075;NaN;-0,01075;NaN;0,0105499999999999;0,0105499999999999;9419;pair:USDCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,45|thresholdClose:0,09|followTrend:False|name:SSIStrategy_V0;L:1448316677750:1,0184:1449444517750:0,9971|L:1449698667750:0,9835:1449701157750:0,9833|;positions:2|profit:-0,0215000000000001|drawdown:-0,0215000000000001|long:1|winratio:0|positivedaysratio:0|meanloss:-0,01075|meanwin:NaN|meantrade:-0,01075|stddeviationwin:NaN|stddeviationloss:0,0105499999999999|stddeviation:0,0105499999999999|meanholdtime:9419;
NZDUSD;1200;SSIStrategy_V0;0,45;0,1;False;SSIStrategy_V0;1;-0,0101;-0,0101;0;0;0;-0,0101;NaN;-0,0101;NaN;0;0;21334;pair:NZDUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,45|thresholdClose:0,1|followTrend:False|name:SSIStrategy_V0;S:1448393907750:0,6553:1449673967750:0,6654|;positions:1|profit:-0,0101|drawdown:-0,0101|long:0|winratio:0|positivedaysratio:0|meanloss:-0,0101|meanwin:NaN|meantrade:-0,0101|stddeviationwin:NaN|stddeviationloss:0|stddeviation:0|meanholdtime:21334;
CHFJPY;1200;SSIStrategy_V0;0,14;0,37;True;SSIStrategy_V0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;pair:CHFJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,14|thresholdClose:0,37|followTrend:True|name:SSIStrategy_V0;;positions:0|profit:0|drawdown:0|long:NaN|winratio:NaN|positivedaysratio:NaN|meanloss:NaN|meanwin:NaN|meantrade:NaN|stddeviationwin:NaN|stddeviationloss:NaN|stddeviation:NaN;
USDCHF;1200;SSIStrategy_V0;0,48;0,16;False;SSIStrategy_V0;1;-0,0214;-0,0214;1;0;0;-0,0214;NaN;-0,0214;NaN;0;0;5853;pair:USDCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,48|thresholdClose:0,16|followTrend:False|name:SSIStrategy_V0;L:1449093287750:1,0185:1449444517750:0,9971|;positions:1|profit:-0,0214|drawdown:-0,0214|long:1|winratio:0|positivedaysratio:0|meanloss:-0,0214|meanwin:NaN|meantrade:-0,0214|stddeviationwin:NaN|stddeviationloss:0|stddeviation:0|meanholdtime:5853;
GBPCHF;1200;SSIStrategy_V0;0,17;0,27;True;SSIStrategy_V0;1;0,0579999999999998;0;0;1;1;NaN;0,0579999999999998;0,0579999999999998;0;NaN;0;11901;pair:GBPCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,17|thresholdClose:0,27|followTrend:True|name:SSIStrategy_V0;S:1448987097750:1,551:1449701157750:1,493|;positions:1|profit:0,0579999999999998|drawdown:0|long:0|winratio:1|positivedaysratio:1|meanloss:NaN|meanwin:0,0579999999999998|meantrade:0,0579999999999998|stddeviationwin:0|stddeviationloss:NaN|stddeviation:0|meanholdtime:11901;
EURUSD;1200;SSIStrategy_V0;0,27;0,02;False;SSIStrategy_V0;9;-0,000499999999999945;-0,000499999999999945;0,111111111111111;0,777777777777778;0,714285714285714;-0,019;0,00535714285714287;-5,55555555555494E-05;0,00610944401091036;0,0188;0,0144952951072724;6171;pair:EURUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,27|thresholdClose:0,02|followTrend:False|name:SSIStrategy_V0;S:1445381177750:1,1351:1445526297750:1,116|L:1445548187750:1,111:1445569717750:1,1114|S:1446087307750:1,093:1446712097750:1,0873|S:1446817897750:1,0733:1447020347750:1,0735|S:1447161007750:1,0707:1447175267750:1,0686|S:1447179887750:1,0718:1447317647750:1,0709|S:1447319197750:1,0713:1447630437750:1,0695|S:1447674947750:1,0739:1447722707750:1,0664|S:1447873617750:1,0643:1449701157750:1,1021|;positions:9|profit:-0,000499999999999945|drawdown:-0,000499999999999945|long:0,111111111111111|winratio:0,777777777777778|positivedaysratio:0,714285714285714|meanloss:-0,019|meanwin:0,00535714285714287|meantrade:-5,55555555555494E-05|stddeviationwin:0,00610944401091036|stddeviationloss:0,0188|stddeviation:0,0144952951072724|meanholdtime:6171;
EURGBP;1200;SSIStrategy_V0;0,42;0,21;False;SSIStrategy_V0;5;0,0110999999999999;-0,00240000000000007;0,4;0,6;0,75;-0,004;0,00636666666666663;0,00221999999999998;0,0030814859330452;0,00159999999999993;0,00570206979964291;8018;pair:EURGBP|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,42|thresholdClose:0,21|followTrend:False|name:SSIStrategy_V0;L:1445550097750:0,7214:1445630597750:0,719|S:1446158537750:0,7172:1446717797750:0,7065|S:1447192197750:0,7094:1447635427750:0,7048|L:1447935797750:0,7013:1449001817750:0,7051|S:1449444517750:0,7204:1449701157750:0,726|;positions:5|profit:0,0110999999999999|drawdown:-0,00240000000000007|long:0,4|winratio:0,6|positivedaysratio:0,75|meanloss:-0,004|meanwin:0,00636666666666663|meantrade:0,00221999999999998|stddeviationwin:0,0030814859330452|stddeviationloss:0,00159999999999993|stddeviation:0,00570206979964291|meanholdtime:8018;
USDCHF;1200;SSIStrategy_V0;0,16;0,41;False;SSIStrategy_V0;1303;-0,251300000000008;-0,251300000000008;1;0,00230237912509593;0,25;-0,000247565841979256;0,0196333333333333;-0,000200079617834401;0,0194240972906221;0,000357928191733176;0,00140385331633629;48;pair:USDCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,16|thresholdClose:0,41|followTrend:False|name:SSIStrategy_V0;More than 1000;positions:1303|profit:-0,251300000000008|drawdown:-0,251300000000008|long:1|winratio:0,00230237912509593|positivedaysratio:0,25|meanloss:-0,000247565841979256|meanwin:0,0196333333333333|meantrade:-0,000200079617834401|stddeviationwin:0,0194240972906221|stddeviationloss:0,000357928191733176|stddeviation:0,00140385331633629|meanholdtime:48;
EURJPY;1200;SSIStrategy_V0;0,17;0,07;False;SSIStrategy_V0;24;5,52000000000007;-0,210000000000008;0,458333333333333;0,541666666666667;0,583333333333333;-0,448000000000002;0,769230769230776;0,240000000000003;0,972929450667588;0,320836406911678;0,971542923485071;1883;pair:EURJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,17|thresholdClose:0,07|followTrend:False|name:SSIStrategy_V0;S:1445381167750:135,95:1445409087750:136,16|S:1445489187750:135,67:1445537877750:134,17|L:1445548497750:134,06:1445584757750:133,53|S:1445599277750:133,63:1445621017750:133,55|L:1445819707750:133,59:1445848787750:133,37|S:1445861197750:133,28:1445909297750:133,52|L:1446031127750:133,25:1446048117750:133,32|S:1446053857750:133,54:1446080087750:131,67|S:1446086137750:131,98:1446810447750:132,71|S:1446816777750:131,77:1447054877750:132,85|L:1447058517750:133,04:1447086737750:132,58|S:1447154717750:132,17:1447355327750:132,22|L:1447355757750:132,24:1447359387750:132,36|S:1447363387750:132,63:1447630437750:130,85|L:1447674577750:132,16:1447747037750:131,34|L:1447794147750:131,38:1447885077750:131,77|L:1447903597750:131,81:1447965727750:131,87|S:1447966027750:131,89:1447969687750:131,89|S:1448309507750:130,56:1448398857750:130,42|L:1448987097750:130,42:1449011837750:130,61|L:1449044527750:130,82:1449444517750:134,08|S:1449444517750:134,08:1449687987750:133,62|L:1449688167750:133,6:1449690937750:133,68|S:1449695347750:133,82:1449701157750:133,96|;positions:24|profit:5,52000000000007|drawdown:-0,210000000000008|long:0,458333333333333|winratio:0,541666666666667|positivedaysratio:0,583333333333333|meanloss:-0,448000000000002|meanwin:0,769230769230776|meantrade:0,240000000000003|stddeviationwin:0,972929450667588|stddeviationloss:0,320836406911678|stddeviation:0,971542923485071|meanholdtime:1883;
CHFJPY;1200;SSIStrategy_V0;0,09;0,23;True;SSIStrategy_V0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;pair:CHFJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,09|thresholdClose:0,23|followTrend:True|name:SSIStrategy_V0;;positions:0|profit:0|drawdown:0|long:NaN|winratio:NaN|positivedaysratio:NaN|meanloss:NaN|meanwin:NaN|meantrade:NaN|stddeviationwin:NaN|stddeviationloss:NaN|stddeviation:NaN;
GBPJPY;1200;SSIStrategy_V0;0,39;0,15;False;SSIStrategy_V0;7;-3,44;-4,03;0,714285714285714;0,285714285714286;0,285714285714286;-0,806;0,295000000000002;-0,491428571428571;0,234999999999999;0,556582428756071;0,696017827592467;3682;pair:GBPJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,39|thresholdClose:0,15|followTrend:False|name:SSIStrategy_V0;L:1445381167750:185,01:1445490047750:184,6|L:1445633657750:186,01:1445931107750:184,92|L:1446444437750:185,72:1446731147750:185,55|S:1446809647750:184,48:1447065647750:186,22|L:1447302887750:187,08:1447637327750:186,46|L:1447758767750:187,35:1447932637750:187,88|S:1449611797750:184,6:1449701157750:184,54|;positions:7|profit:-3,44|drawdown:-4,03|long:0,714285714285714|winratio:0,285714285714286|positivedaysratio:0,285714285714286|meanloss:-0,806|meanwin:0,295000000000002|meantrade:-0,491428571428571|stddeviationwin:0,234999999999999|stddeviationloss:0,556582428756071|stddeviation:0,696017827592467|meanholdtime:3682;
AUDCAD;1200;SSIStrategy_V0;0,01;0,35;False;SSIStrategy_V0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;pair:AUDCAD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,01|thresholdClose:0,35|followTrend:False|name:SSIStrategy_V0;;positions:0|profit:0|drawdown:0|long:NaN|winratio:NaN|positivedaysratio:NaN|meanloss:NaN|meanwin:NaN|meantrade:NaN|stddeviationwin:NaN|stddeviationloss:NaN|stddeviation:NaN;
USDCHF;1200;SSIStrategy_V0;0,32;0,47;True;SSIStrategy_V0;1;-0,0256000000000001;-0,0256000000000001;0;0;0;-0,0256000000000001;NaN;-0,0256000000000001;NaN;0;0;71354;pair:USDCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,32|thresholdClose:0,47|followTrend:True|name:SSIStrategy_V0;S:1445419867750:0,9579:1449701157750:0,9835|;positions:1|profit:-0,0256000000000001|drawdown:-0,0256000000000001|long:0|winratio:0|positivedaysratio:0|meanloss:-0,0256000000000001|meanwin:NaN|meantrade:-0,0256000000000001|stddeviationwin:NaN|stddeviationloss:0|stddeviation:0|meanholdtime:71354;
GBPUSD;1200;SSIStrategy_V0;0,18;0,46;False;SSIStrategy_V0;1085;-0,0858000000000072;-0,116300000000007;1;0,00552995391705069;0,5;-0,00014611528822056;0,00513333333333332;-0,000106716417910457;0,00905182608955544;0,000729749980697271;0,00116037593161258;38;pair:GBPUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,18|thresholdClose:0,46|followTrend:False|name:SSIStrategy_V0;More than 1000;positions:1085|profit:-0,0858000000000072|drawdown:-0,116300000000007|long:1|winratio:0,00552995391705069|positivedaysratio:0,5|meanloss:-0,00014611528822056|meanwin:0,00513333333333332|meantrade:-0,000106716417910457|stddeviationwin:0,00905182608955544|stddeviationloss:0,000729749980697271|stddeviation:0,00116037593161258|meanholdtime:38;
GBPJPY;1200;SSIStrategy_V0;0,47;0,02;False;SSIStrategy_V0;3;0,300000000000011;-0,310000000000002;1;0,333333333333333;0,333333333333333;-0,269999999999996;0,840000000000003;0,100000000000004;0;0,0400000000000063;0,52427728032661;1650;pair:GBPJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,47|thresholdClose:0,02|followTrend:False|name:SSIStrategy_V0;L:1445381167750:185,01:1445488507750:184,7|L:1446444687750:185,78:1446573287750:186,62|L:1447324707750:186,72:1447385827750:186,49|;positions:3|profit:0,300000000000011|drawdown:-0,310000000000002|long:1|winratio:0,333333333333333|positivedaysratio:0,333333333333333|meanloss:-0,269999999999996|meanwin:0,840000000000003|meantrade:0,100000000000004|stddeviationwin:0|stddeviationloss:0,0400000000000063|stddeviation:0,52427728032661|meanholdtime:1650;
NZDUSD;1200;SSIStrategy_V0;0,26;0,46;True;SSIStrategy_V0;1;-0,00130000000000008;-0,00130000000000008;1;0;0;-0,00130000000000008;NaN;-0,00130000000000008;NaN;0;0;71669;pair:NZDUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,26|thresholdClose:0,46|followTrend:True|name:SSIStrategy_V0;L:1445400987750:0,6751:1449701157750:0,6738|;positions:1|profit:-0,00130000000000008|drawdown:-0,00130000000000008|long:1|winratio:0|positivedaysratio:0|meanloss:-0,00130000000000008|meanwin:NaN|meantrade:-0,00130000000000008|stddeviationwin:NaN|stddeviationloss:0|stddeviation:0|meanholdtime:71669;
EURCHF;1200;SSIStrategy_V0;0,37;0,05;False;SSIStrategy_V0;4;-0,00710000000000011;-0,00710000000000011;0,25;0,75;0,75;-0,0126000000000002;0,00183333333333335;-0,00177500000000003;0,000880656320908097;0;0,00629617939706302;11383;pair:EURCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,37|thresholdClose:0,05|followTrend:False|name:SSIStrategy_V0;L:1445545037750:1,0811:1445858167750:1,0817|S:1445973527750:1,0893:1446233337750:1,0867|S:1446838707750:1,0812:1447106757750:1,0789|S:1447112527750:1,0795:1449003557750:1,0921|;positions:4|profit:-0,00710000000000011|drawdown:-0,00710000000000011|long:0,25|winratio:0,75|positivedaysratio:0,75|meanloss:-0,0126000000000002|meanwin:0,00183333333333335|meantrade:-0,00177500000000003|stddeviationwin:0,000880656320908097|stddeviationloss:0|stddeviation:0,00629617939706302|meanholdtime:11383;
